Geneid,Ctr_s1,Ctr_s2,Ctr_s7,Ctr_s13,RS_s6,RS_s9,RS_s12,RS_s16
ENSG00000251618,0,0,0,0,0,0,0,0
ENSG00000229159,0,0,0,0,0,0,0,0
ENSG00000223406,0,0,0,0,0,0,0,0
ENSG00000234803,0,0,0,0,0,0,0,0
ENSG00000228578,0,0,0,0,0,0,0,0
ENSG00000233652,0,0,0,0,0,0,0,0
ENSG00000231411,0,0,0,0,0,0,0,0
ENSG00000187657,0,0,0,0,0,0,0,0
ENSG00000275280,0,0,0,0,0,0,0,0
ENSG00000237802,0,0,0,0,0,0,0,0
ENSG00000270242,0,0,0,0,0,0,0,0
ENSG00000236477,0,0,0,0,0,0,0,0
ENSG00000243040,0,0,0,0,0,0,0,0
ENSG00000232614,0,0,0,0,0,0,0,0
ENSG00000244231,0,0,0,0,0,0,0,0
ENSG00000215507,0,0,0,0,0,0,0,0
ENSG00000129816,0,0,0,0,0,0,0,0
ENSG00000237023,0,0,0,0,0,0,0,0
ENSG00000237997,0,0,0,0,0,0,0,0
ENSG00000244246,0,0,0,0,0,0,0,0
ENSG00000223636,0,0,0,0,0,0,0,0
ENSG00000239304,0,0,0,0,0,0,0,0
ENSG00000234950,0,0,0,0,0,0,0,0
ENSG00000198692,294,11,0,0,0,9,0,0
ENSG00000224482,0,0,0,0,0,0,0,0
ENSG00000214207,0,0,2,0,1,0,1,1
ENSG00000237823,0,0,0,0,0,0,0,0
ENSG00000232634,0,0,0,0,0,0,0,0
ENSG00000235981,0,0,0,0,0,0,0,0
ENSG00000286744,0,0,0,0,0,0,0,0
ENSG00000234583,0,0,0,0,0,0,0,0
ENSG00000183753,0,0,0,0,0,0,0,0
ENSG00000225433,0,0,0,0,0,0,0,0
ENSG00000227871,0,0,0,0,0,0,0,0
ENSG00000232205,0,0,0,0,0,0,0,0
ENSG00000227166,0,0,0,0,0,0,0,0
ENSG00000228379,0,0,0,0,0,0,0,0
ENSG00000235857,0,0,0,0,0,0,0,0
ENSG00000223955,0,0,0,0,0,0,0,0
ENSG00000237195,0,0,0,0,0,0,0,0
ENSG00000237447,0,0,0,1,0,0,1,0
ENSG00000185700,0,0,0,0,0,0,0,0
ENSG00000270455,0,0,0,0,0,0,0,0
ENSG00000173357,0,0,0,0,0,0,0,0
ENSG00000229940,0,0,0,0,0,0,0,0
ENSG00000279115,0,0,0,0,0,0,0,0
ENSG00000230073,0,0,0,0,0,0,0,0
ENSG00000225256,0,0,0,0,0,0,0,0
ENSG00000226873,0,0,0,0,0,0,0,0
ENSG00000234385,0,0,0,0,0,0,0,0
ENSG00000226863,0,0,0,0,0,0,0,0
ENSG00000212855,0,0,0,0,0,0,0,0
ENSG00000224210,0,0,0,0,0,0,0,0
ENSG00000233156,0,0,0,0,0,0,0,0
ENSG00000232808,0,0,0,0,0,0,0,0
ENSG00000237968,0,0,0,0,0,0,0,0
ENSG00000224408,0,0,0,0,0,0,0,0
ENSG00000233699,0,0,0,0,0,0,0,0
ENSG00000286009,3,0,0,0,0,0,0,0
ENSG00000236718,0,0,0,0,0,0,0,0
ENSG00000271365,0,0,0,0,0,0,0,0
ENSG00000278212,2,1,5,8,7,2,8,2
ENSG00000259029,0,0,0,0,0,0,0,0
ENSG00000226369,0,0,0,0,0,0,0,0
ENSG00000224866,0,0,0,0,0,0,0,0
ENSG00000216844,0,0,0,0,0,0,0,0
ENSG00000235451,0,0,0,0,0,0,0,0
ENSG00000226223,0,0,0,0,0,0,0,0
ENSG00000224657,0,0,0,0,0,0,0,0
ENSG00000231535,0,0,0,0,1,0,0,0
ENSG00000231716,0,0,0,0,0,0,0,0
ENSG00000235895,0,0,0,0,0,0,0,0
ENSG00000286201,0,0,0,0,0,0,0,0
ENSG00000223744,0,0,0,0,0,0,0,0
ENSG00000172294,0,0,0,0,0,0,0,0
ENSG00000233740,0,0,0,0,0,0,0,0
ENSG00000231540,0,0,0,0,0,0,0,0
ENSG00000224240,0,0,0,0,0,0,0,0
ENSG00000215537,0,0,0,0,0,0,0,0
ENSG00000228383,0,0,0,0,0,0,0,0
ENSG00000254488,0,0,0,0,0,0,0,0
ENSG00000230476,0,0,0,0,0,0,0,0
ENSG00000236615,0,0,0,0,0,0,0,0
ENSG00000183146,0,0,0,0,0,0,0,0
ENSG00000225840,0,0,0,0,0,0,0,0
ENSG00000229745,0,0,0,0,0,0,0,0
ENSG00000232914,0,0,0,0,0,0,0,0
ENSG00000227915,0,0,0,0,0,0,0,0
ENSG00000225466,0,0,0,0,0,0,0,0
ENSG00000223655,0,0,0,0,0,0,0,0
ENSG00000242393,0,0,0,0,0,0,0,0
ENSG00000172342,0,0,0,0,0,0,0,0
ENSG00000223856,0,0,0,0,0,0,0,0
ENSG00000225326,0,0,0,0,0,0,0,0
ENSG00000227204,0,0,0,0,0,0,0,0
ENSG00000172297,0,0,0,0,0,0,0,0
ENSG00000275828,0,0,0,0,0,0,0,0
ENSG00000232617,0,0,0,0,0,0,0,0
ENSG00000237269,0,0,0,0,0,0,0,0
ENSG00000232424,0,0,0,0,0,0,0,0
ENSG00000092377,0,0,0,0,0,0,0,0
ENSG00000229709,0,0,0,0,0,0,0,0
ENSG00000225615,0,0,0,0,0,0,0,0
ENSG00000230663,0,0,0,0,0,0,0,0
ENSG00000232522,0,0,0,0,0,0,0,0
ENSG00000237302,0,0,0,0,0,0,0,0
ENSG00000234131,0,0,0,0,0,0,0,0
ENSG00000277519,0,0,0,0,0,0,0,0
ENSG00000259247,0,0,0,0,0,0,0,0
ENSG00000224336,0,0,0,0,0,0,0,0
ENSG00000273731,0,0,0,0,0,0,0,0
ENSG00000236951,0,0,0,0,0,0,0,0
ENSG00000235014,0,0,0,0,0,0,0,0
ENSG00000215583,0,0,0,0,1,0,1,0
ENSG00000274162,0,0,0,0,0,0,0,0
ENSG00000229208,0,0,0,0,0,0,0,0
ENSG00000242389,0,0,0,0,0,0,0,0
ENSG00000129845,0,0,0,0,0,0,0,0
ENSG00000227444,0,0,0,0,0,0,0,0
ENSG00000238154,0,0,0,0,0,0,0,0
ENSG00000232003,0,0,0,0,0,0,0,0
ENSG00000226918,0,0,0,0,0,0,0,0
ENSG00000229416,0,0,0,0,0,0,0,0
ENSG00000233774,0,0,0,0,0,0,0,0
ENSG00000225491,0,0,0,0,0,0,0,0
ENSG00000232475,0,0,0,0,0,0,0,0
ENSG00000228764,0,0,0,0,0,0,0,0
ENSG00000232226,0,0,0,0,0,0,0,0
ENSG00000224567,0,0,0,0,0,0,0,0
ENSG00000241200,0,0,0,0,0,0,0,0
ENSG00000228518,0,0,0,0,0,0,0,0
ENSG00000227447,0,0,0,0,0,0,0,0
ENSG00000274231,0,0,0,0,0,0,0,0
ENSG00000286050,0,0,0,0,1,0,0,0
ENSG00000274502,0,0,0,0,0,0,0,0
ENSG00000235094,0,0,0,0,0,0,0,0
ENSG00000278854,0,0,0,0,0,0,0,0
ENSG00000234888,0,0,0,0,0,0,0,0
ENSG00000231375,0,0,0,0,0,0,0,0
ENSG00000183385,0,0,0,0,0,0,0,0
ENSG00000286120,0,0,0,0,0,0,0,0
ENSG00000232910,0,0,0,0,0,0,0,0
ENSG00000236379,0,0,0,0,0,0,0,0
ENSG00000225809,0,0,0,0,0,0,0,0
ENSG00000224169,0,0,0,0,0,0,0,0
ENSG00000237902,0,0,0,0,0,0,0,0
ENSG00000288057,0,0,0,0,0,0,0,0
ENSG00000223362,0,0,0,0,0,0,0,0
ENSG00000232419,0,0,0,0,0,0,0,0
ENSG00000230854,0,0,0,0,0,0,0,0
ENSG00000232620,0,0,0,0,0,0,0,0
ENSG00000226906,0,0,0,0,0,0,0,0
ENSG00000230025,0,0,0,0,0,0,0,0
ENSG00000236786,0,0,0,0,0,0,0,0
ENSG00000237546,0,0,0,0,0,0,0,0
ENSG00000237467,0,0,0,0,0,0,0,0
ENSG00000229551,0,0,0,0,0,0,0,0
ENSG00000232924,0,0,0,0,0,0,0,0
ENSG00000250204,0,0,0,0,0,0,0,0
ENSG00000235004,0,0,0,0,0,0,0,0
ENSG00000224075,0,0,0,0,0,0,0,0
ENSG00000238235,0,0,0,0,0,0,0,0
ENSG00000274445,0,0,0,0,0,0,0,0
ENSG00000238074,0,0,0,0,0,0,0,0
ENSG00000205944,0,0,0,0,0,0,0,0
ENSG00000235649,19,7,7,0,1,11,18,0
ENSG00000258567,0,0,0,0,0,0,0,0
ENSG00000236424,0,0,0,0,0,0,0,0
ENSG00000234179,0,0,0,0,0,0,0,0
ENSG00000271309,0,0,0,0,0,0,0,0
ENSG00000278585,0,0,0,0,0,0,0,0
ENSG00000229553,0,0,0,0,0,0,0,0
ENSG00000231423,0,0,0,0,0,0,0,0
ENSG00000228240,0,0,0,0,0,0,0,0
ENSG00000234652,0,0,0,0,0,0,0,0
ENSG00000218410,0,0,0,0,0,0,0,0
ENSG00000243643,0,0,0,0,0,0,0,0
ENSG00000224989,0,0,0,0,0,0,0,0
ENSG00000131548,0,0,0,0,0,0,0,0
ENSG00000232029,0,0,0,0,0,0,0,0
ENSG00000248792,0,0,0,0,0,0,0,0
ENSG00000225560,0,0,0,0,0,0,0,0
ENSG00000273858,0,0,0,0,0,0,0,0
ENSG00000215540,0,0,0,0,0,0,0,0
ENSG00000274196,0,0,0,0,0,0,0,0
ENSG00000227830,0,0,0,0,0,0,0,0
ENSG00000274899,0,0,0,0,0,0,0,0
ENSG00000169763,0,0,0,0,0,0,0,0
ENSG00000227635,0,0,0,0,0,0,0,0
ENSG00000226529,0,0,0,0,0,0,0,0
ENSG00000235412,0,0,0,0,0,0,0,0
ENSG00000232064,0,0,0,0,0,0,0,0
ENSG00000172283,0,0,0,0,0,0,0,0
ENSG00000235175,0,0,0,0,0,0,0,0
ENSG00000229643,0,0,0,0,0,0,0,0
ENSG00000274837,0,0,0,0,0,0,0,0
ENSG00000216777,0,0,0,0,0,0,0,0
ENSG00000226555,0,0,0,0,0,0,0,0
ENSG00000234414,0,0,0,0,0,0,0,0
ENSG00000223641,0,0,0,0,0,0,0,0
ENSG00000225685,0,0,0,0,0,0,0,0
ENSG00000271123,0,0,0,0,0,0,0,0
ENSG00000228465,0,0,0,0,0,0,0,0
ENSG00000231026,0,0,0,0,0,0,0,0
ENSG00000231141,0,0,0,0,0,0,0,0
ENSG00000216824,0,0,0,0,0,0,0,0
ENSG00000275352,0,0,0,0,0,0,0,0
ENSG00000276829,0,0,0,0,0,0,0,0
ENSG00000233843,0,0,0,0,0,0,0,0
ENSG00000258992,0,0,0,0,0,0,0,0
ENSG00000228850,0,0,0,0,0,0,0,0
ENSG00000283076,0,0,0,0,0,0,0,0
ENSG00000099715,0,0,0,0,0,0,0,0
ENSG00000234850,0,0,0,0,0,0,0,0
ENSG00000236647,0,0,0,0,0,0,0,0
ENSG00000225609,0,0,0,0,0,0,0,0
ENSG00000224873,0,0,0,0,0,0,0,0
ENSG00000228787,0,0,0,0,0,0,0,0
ENSG00000229234,0,0,0,0,0,0,0,0
ENSG00000226941,0,0,0,0,0,0,0,0
ENSG00000223698,0,0,0,0,0,0,0,0
ENSG00000180910,0,0,0,0,0,0,0,0
ENSG00000232585,0,0,0,0,0,0,0,0
ENSG00000229343,0,0,0,0,0,0,0,0
ENSG00000270570,0,0,0,0,0,0,0,0
ENSG00000280969,0,0,0,0,0,0,0,0
ENSG00000233619,0,0,0,0,0,0,0,0
ENSG00000279274,0,0,0,0,0,0,0,0
ENSG00000226042,0,0,0,0,0,0,0,0
ENSG00000237563,0,0,0,0,0,0,0,0
ENSG00000284071,0,0,0,0,0,0,0,0
ENSG00000188399,0,0,0,0,0,0,0,0
ENSG00000223517,0,0,0,0,0,0,0,0
ENSG00000228207,0,0,0,0,0,0,0,0
ENSG00000224917,0,0,0,0,0,0,0,0
ENSG00000286187,0,0,0,0,0,0,0,0
ENSG00000242854,0,0,0,0,0,0,0,0
ENSG00000225117,0,0,0,0,0,0,0,0
ENSG00000242875,0,0,0,0,0,0,0,0
ENSG00000215560,0,0,0,0,0,0,0,0
ENSG00000234399,0,0,0,0,0,0,0,0
ENSG00000228411,0,0,0,0,0,0,0,0
ENSG00000225876,0,0,0,0,0,0,0,0
ENSG00000277146,0,0,0,0,0,0,0,0
ENSG00000232695,0,0,0,0,0,0,0,0
ENSG00000235059,0,0,0,0,0,0,0,0
ENSG00000197092,0,0,0,0,0,0,0,0
ENSG00000172288,0,0,0,0,0,0,0,0
ENSG00000244395,0,0,0,0,0,0,0,0
ENSG00000230727,0,0,0,0,0,0,0,0
ENSG00000230977,0,0,0,0,0,0,0,0
ENSG00000230814,0,0,0,0,0,0,0,0
ENSG00000234081,0,0,0,0,0,0,0,0
ENSG00000184991,0,0,0,0,0,0,0,0
ENSG00000270535,0,0,0,0,0,0,0,0
ENSG00000229238,0,0,0,0,0,0,0,0
ENSG00000165246,83,3,0,0,0,10,0,0
ENSG00000228257,0,0,0,0,0,0,0,0
ENSG00000229725,0,0,0,0,0,0,0,0
ENSG00000227439,0,0,0,0,0,0,0,0
ENSG00000235583,0,1,0,0,0,0,0,0
ENSG00000227629,0,0,0,0,0,0,0,0
ENSG00000229236,5,0,0,0,0,0,0,0
ENSG00000229518,0,0,0,0,0,0,0,0
ENSG00000232730,0,0,0,0,0,0,0,0
ENSG00000237917,3,0,2,0,0,0,2,0
ENSG00000183795,0,0,0,0,0,0,0,0
ENSG00000229308,0,0,0,0,0,0,0,0
ENSG00000239533,1,0,0,0,0,4,1,0
ENSG00000224060,2,0,0,0,1,0,0,0
ENSG00000168757,0,0,0,0,0,0,0,0
ENSG00000244000,0,0,0,0,0,0,0,0
ENSG00000240566,0,0,0,0,0,0,0,0
ENSG00000223637,0,0,0,0,0,0,0,0
ENSG00000232764,0,0,0,0,0,0,0,0
ENSG00000286247,0,0,0,0,0,0,0,0
ENSG00000234830,0,0,0,0,0,0,0,0
ENSG00000225624,0,0,0,0,0,0,0,0
ENSG00000230066,0,0,0,0,0,0,0,0
ENSG00000236131,0,0,0,0,0,0,0,0
ENSG00000270073,0,0,0,0,0,0,0,0
ENSG00000227949,0,0,0,0,0,0,0,0
ENSG00000252900,0,0,0,0,0,0,0,0
ENSG00000252468,0,0,0,0,0,0,0,0
ENSG00000251766,0,0,0,0,0,0,0,0
ENSG00000252689,0,0,0,0,0,0,0,0
ENSG00000243980,0,0,0,0,0,0,0,0
ENSG00000252315,0,0,0,0,0,0,0,0
ENSG00000252012,0,0,0,0,0,0,0,0
ENSG00000273966,0,0,0,0,0,0,0,0
ENSG00000252173,0,0,0,0,0,0,0,0
ENSG00000251705,0,0,0,0,0,0,0,0
ENSG00000251917,0,0,0,0,0,0,0,0
ENSG00000252289,0,0,0,0,0,0,0,0
ENSG00000274234,0,0,0,0,0,0,0,0
ENSG00000252323,0,0,0,0,0,0,0,0
ENSG00000252426,0,0,0,0,0,0,0,0
ENSG00000278242,0,0,0,0,0,0,0,0
ENSG00000252625,0,0,0,0,0,0,0,0
ENSG00000252948,0,0,0,0,0,0,0,0
ENSG00000251796,0,0,0,0,0,0,0,0
ENSG00000252681,0,0,0,0,0,0,0,0
ENSG00000251925,0,0,0,0,0,0,0,0
ENSG00000242153,0,0,0,0,0,0,0,0
ENSG00000169953,0,0,0,0,0,0,0,0
ENSG00000236429,0,0,0,0,0,0,0,0
ENSG00000249501,0,0,0,0,0,0,0,0
ENSG00000228193,0,0,0,0,0,0,0,0
ENSG00000248573,0,0,0,0,0,0,0,0
ENSG00000230904,0,0,0,0,0,0,0,0
ENSG00000238135,0,0,0,0,0,0,0,0
ENSG00000224151,0,0,0,0,0,0,0,0
ENSG00000251970,0,0,0,0,0,0,0,0
ENSG00000238088,0,0,0,0,0,0,0,0
ENSG00000217179,0,0,0,0,0,0,0,0
ENSG00000217896,0,0,0,0,0,0,0,0
ENSG00000185275,0,1,1,0,0,0,0,0
ENSG00000252766,0,0,0,0,0,0,0,0
ENSG00000274282,0,0,0,0,0,0,0,0
ENSG00000234529,0,0,0,0,0,0,0,0
ENSG00000238191,0,0,0,0,0,0,0,0
ENSG00000226353,0,0,0,0,0,0,0,0
ENSG00000275578,0,0,0,0,0,0,0,0
ENSG00000226449,0,0,0,0,0,0,0,0
ENSG00000225896,0,0,0,0,0,0,0,0
ENSG00000224166,0,0,0,0,0,0,0,0
ENSG00000229129,0,0,0,0,0,0,0,0
ENSG00000250868,0,0,0,0,0,0,0,0
ENSG00000223555,0,0,0,0,0,0,0,0
ENSG00000235521,0,0,0,0,0,0,0,0
ENSG00000252513,0,0,0,0,0,0,0,0
ENSG00000224964,0,0,0,0,0,0,0,0
ENSG00000226011,0,0,0,0,0,0,0,0
ENSG00000225740,0,0,0,0,0,0,0,0
ENSG00000229138,0,0,0,0,0,0,0,0
ENSG00000224485,0,0,0,0,0,0,0,0
ENSG00000226116,0,0,0,0,0,0,0,0
ENSG00000237558,0,0,0,0,0,0,0,0
ENSG00000233378,0,0,0,0,0,0,0,0
ENSG00000237616,0,0,0,0,0,0,0,0
ENSG00000224033,0,0,0,0,0,0,0,0
ENSG00000230412,0,0,0,0,0,0,0,0
ENSG00000226611,0,0,0,0,0,0,0,0
ENSG00000225895,0,0,0,0,0,0,0,0
ENSG00000233120,0,0,0,0,0,0,0,0
ENSG00000252166,0,0,0,0,0,0,0,0
ENSG00000232744,0,0,0,0,0,0,0,0
ENSG00000244646,0,0,0,0,0,0,0,0
ENSG00000229465,0,0,0,0,0,0,0,0
ENSG00000231311,0,0,0,0,0,0,0,0
ENSG00000236599,0,0,0,0,0,0,0,0
ENSG00000232899,0,0,0,0,0,0,0,0
ENSG00000229302,0,0,0,0,0,0,0,0
ENSG00000228945,0,0,0,0,0,0,0,0
ENSG00000233522,0,0,0,0,0,0,0,0
ENSG00000278391,0,0,0,0,0,0,0,0
ENSG00000251953,0,0,0,0,0,0,0,0
ENSG00000252667,0,0,0,0,0,0,0,0
ENSG00000249726,0,0,0,0,0,0,0,0
ENSG00000282909,0,0,0,0,0,0,0,0
ENSG00000226362,0,0,0,0,0,0,0,0
ENSG00000225716,0,0,0,0,0,0,0,0
ENSG00000229406,0,0,0,0,0,0,0,0
ENSG00000227494,0,0,0,0,0,0,0,0
ENSG00000252209,0,0,0,0,0,0,0,0
ENSG00000249634,0,0,0,0,0,0,0,0
ENSG00000251510,0,0,0,0,0,0,0,0
ENSG00000238067,0,0,0,0,0,0,0,0
ENSG00000233546,0,0,0,0,0,0,0,0
ENSG00000230377,0,0,0,0,0,0,0,0
ENSG00000250951,0,0,0,0,0,0,0,0
ENSG00000230458,0,0,0,0,0,0,0,0
ENSG00000131007,0,0,0,0,0,0,0,0
ENSG00000240438,0,0,0,0,0,0,0,0
ENSG00000235479,0,0,0,0,0,0,0,0
ENSG00000249606,0,0,0,0,0,0,0,0
ENSG00000176728,27,1,0,0,0,2,0,0
ENSG00000215580,9,1,0,0,0,1,0,0
ENSG00000131002,261,7,0,0,0,22,0,0
ENSG00000267793,0,0,0,0,0,0,0,0
ENSG00000260197,2,0,0,0,0,0,0,0
ENSG00000288049,1,0,0,0,0,0,0,0
ENSG00000012817,354,9,0,0,0,41,0,0
ENSG00000172468,0,0,0,0,0,0,0,0
ENSG00000176679,0,0,0,0,0,0,0,0
ENSG00000228927,0,0,0,0,0,0,0,0
ENSG00000169800,0,0,0,0,0,0,0,0
ENSG00000182415,0,0,0,0,0,0,0,0
ENSG00000233126,0,0,0,0,0,0,0,0
ENSG00000227251,0,0,0,0,0,0,0,0
ENSG00000099725,174,1,0,0,0,9,1,0
ENSG00000252633,0,0,0,0,0,0,0,0
ENSG00000251996,0,0,0,0,0,0,0,0
ENSG00000252155,0,0,0,0,0,0,0,0
ENSG00000252472,0,0,0,0,0,0,0,0
ENSG00000229549,0,0,0,0,0,0,0,0
ENSG00000172352,0,0,0,0,0,0,0,0
ENSG00000224953,1,0,0,0,0,0,0,0
ENSG00000274365,0,0,0,0,0,0,0,0
ENSG00000233634,0,0,0,0,0,0,0,0
ENSG00000099721,0,0,0,0,0,0,0,0
ENSG00000237701,0,0,0,0,0,0,0,0
ENSG00000273906,0,0,0,0,0,0,0,0
ENSG00000232976,0,0,0,0,0,0,0,0
ENSG00000226270,0,0,0,0,0,0,0,0
ENSG00000227837,0,0,0,0,0,0,0,0
ENSG00000278602,0,0,0,0,0,0,0,0
ENSG00000223978,0,0,0,0,0,0,0,0
ENSG00000278197,0,0,0,0,0,0,0,0
ENSG00000230819,0,0,0,0,0,0,0,0
ENSG00000185894,0,0,0,0,0,0,0,0
ENSG00000228296,0,0,0,0,0,0,0,0
ENSG00000205916,0,0,0,0,0,0,0,0
ENSG00000129873,0,0,0,0,0,0,0,0
ENSG00000188120,0,0,0,0,0,0,0,0
ENSG00000187191,0,0,0,0,0,0,0,0
ENSG00000288686,0,0,0,0,0,0,0,0
ENSG00000251841,0,0,0,0,0,0,0,0
ENSG00000184895,0,0,0,0,0,0,0,0
ENSG00000237659,0,0,0,0,0,0,0,0
ENSG00000232195,0,0,0,0,0,0,0,0
ENSG00000286130,0,0,0,0,0,0,0,0
ENSG00000129824,1189,35,0,0,0,64,0,0
ENSG00000227289,0,0,0,0,0,0,0,0
ENSG00000229163,0,0,0,0,0,0,0,0
ENSG00000278847,0,0,0,0,0,0,0,0
ENSG00000067646,216,4,0,0,0,20,0,0
ENSG00000233070,0,0,0,0,0,0,0,0
ENSG00000223600,0,0,0,0,0,0,0,0
ENSG00000215414,4,4,4,3,2,3,1,6
ENSG00000224035,0,0,0,0,0,0,0,0
ENSG00000235462,0,0,0,0,0,0,0,0
ENSG00000223915,0,0,0,0,0,0,0,0
ENSG00000067048,829,40,1,0,0,87,0,0
ENSG00000234059,0,0,0,0,0,0,0,0
ENSG00000183878,112,2,0,0,0,11,0,0
ENSG00000154620,2,0,0,0,0,0,0,0
ENSG00000241859,0,0,0,0,0,0,0,0
ENSG00000129864,0,0,0,0,0,0,0,0
ENSG00000286406,0,0,0,0,0,0,1,0
ENSG00000231565,0,0,0,0,0,0,0,0
ENSG00000215270,0,0,1,0,0,3,0,0
ENSG00000198445,0,0,0,0,0,0,0,0
ENSG00000279442,0,0,0,0,0,0,0,0
ENSG00000273442,0,0,0,0,0,0,0,0
ENSG00000198062,0,0,0,0,0,0,0,0
ENSG00000253460,0,0,0,0,0,0,0,0
ENSG00000189295,0,0,0,0,0,0,0,0
ENSG00000220248,0,0,0,0,0,0,0,0
ENSG00000233995,0,0,0,0,0,0,0,0
ENSG00000240122,0,0,0,0,0,0,0,0
ENSG00000235969,0,0,0,0,0,0,0,0
ENSG00000226444,0,0,0,0,0,0,0,0
ENSG00000236235,0,0,0,0,0,0,0,0
ENSG00000230481,0,0,0,0,0,0,0,0
ENSG00000283633,66,25,102,44,90,65,90,22
ENSG00000225293,0,0,0,0,0,0,0,0
ENSG00000283535,0,0,0,0,0,0,0,0
ENSG00000249288,1,0,1,0,1,0,0,0
ENSG00000229658,0,0,0,0,0,0,0,0
ENSG00000272872,2,0,0,0,6,0,3,0
ENSG00000229027,0,0,0,0,0,1,0,0
ENSG00000271127,0,0,0,0,0,0,0,0
ENSG00000093072,503,138,223,10,421,425,439,8
ENSG00000237358,0,0,0,0,0,0,0,0
ENSG00000235343,0,0,0,0,0,0,0,0
ENSG00000278558,0,3,0,1,1,0,1,0
ENSG00000241832,0,0,0,0,0,0,0,0
ENSG00000288262,3,3,5,4,0,3,2,3
ENSG00000226474,0,0,0,0,0,0,0,0
ENSG00000236097,0,0,0,0,0,0,0,0
ENSG00000286367,0,1,0,0,0,1,1,1
ENSG00000215568,0,0,0,0,0,0,0,0
ENSG00000259271,0,0,1,0,0,1,1,0
ENSG00000184624,0,0,0,0,0,0,0,0
ENSG00000235992,0,0,0,0,0,0,0,0
ENSG00000234381,0,0,0,0,0,0,0,0
ENSG00000229286,0,0,0,0,0,0,0,0
ENSG00000223875,0,0,0,0,0,0,0,0
ENSG00000237689,0,0,0,0,0,0,0,0
ENSG00000241973,789,833,981,1031,740,515,777,465
ENSG00000278110,0,0,0,0,0,0,0,0
ENSG00000283023,4,4,4,2,12,3,6,1
ENSG00000254264,0,0,0,0,0,0,0,0
ENSG00000273362,0,0,0,0,0,0,0,0
ENSG00000267338,0,0,0,0,0,0,0,0
ENSG00000188280,0,0,0,0,0,0,0,0
ENSG00000241838,0,0,0,0,0,0,0,0
ENSG00000278044,0,0,0,0,0,0,0,0
ENSG00000232775,0,0,1,1,0,2,0,0
ENSG00000239435,0,0,0,0,0,0,0,0
ENSG00000280341,0,0,0,0,0,0,0,0
ENSG00000253691,0,0,0,0,0,0,0,0
ENSG00000236666,0,0,0,0,0,0,0,0
ENSG00000277017,0,0,0,0,0,0,0,0
ENSG00000185837,0,0,1,1,0,0,1,1
ENSG00000277690,0,0,0,0,0,0,0,0
ENSG00000249263,0,0,0,0,0,0,0,1
ENSG00000237438,16,4,33,1,18,1,32,0
ENSG00000183307,4,1,17,3,7,1,4,3
ENSG00000234121,0,0,0,0,0,0,0,0
ENSG00000227367,0,0,0,0,0,0,0,0
ENSG00000271672,0,0,0,0,0,0,0,0
ENSG00000273643,0,0,0,0,0,0,0,0
ENSG00000230471,0,0,0,0,0,0,0,0
ENSG00000133475,0,0,0,0,0,0,1,0
ENSG00000225480,0,0,0,0,0,0,0,0
ENSG00000277870,0,0,0,0,0,0,0,0
ENSG00000226160,0,0,0,0,0,0,0,0
ENSG00000177663,888,1011,707,640,859,973,981,694
ENSG00000237407,0,0,0,0,0,0,0,0
ENSG00000228122,0,0,0,0,0,0,0,0
ENSG00000224435,0,0,0,0,0,0,0,0
ENSG00000237835,0,0,0,0,0,0,0,0
ENSG00000273907,0,0,0,0,0,0,0,0
ENSG00000273244,0,0,0,0,0,0,0,0
ENSG00000286102,0,0,0,0,0,0,0,0
ENSG00000223553,0,0,0,0,0,0,0,0
ENSG00000270226,0,0,0,0,0,0,0,0
ENSG00000235062,0,0,0,0,0,0,0,0
ENSG00000235478,1,0,0,1,0,0,0,1
ENSG00000100181,120,46,155,107,168,237,164,132
ENSG00000279973,0,0,0,0,1,0,0,0
ENSG00000273203,3,0,2,1,1,1,3,0
ENSG00000169662,0,0,0,0,0,0,0,0
ENSG00000274252,0,0,0,0,0,0,0,0
ENSG00000250261,0,0,0,0,0,0,0,0
ENSG00000233866,0,0,0,0,0,0,0,0
ENSG00000236325,0,2,0,0,0,0,0,0
ENSG00000070371,106,111,103,103,56,103,75,62
ENSG00000285045,0,0,0,0,0,0,0,0
ENSG00000226534,0,0,0,0,0,0,0,0
ENSG00000226287,13,11,8,18,11,7,8,8
ENSG00000287285,0,0,1,0,0,0,0,0
ENSG00000211662,0,0,0,0,0,0,0,0
ENSG00000231004,0,0,0,0,0,0,0,0
ENSG00000230194,0,0,0,0,0,0,0,0
ENSG00000253481,0,0,0,0,0,0,0,0
ENSG00000203416,0,0,0,0,0,0,0,0
ENSG00000235578,0,0,0,0,0,0,0,0
ENSG00000286175,0,0,0,0,0,0,0,0
ENSG00000225255,0,0,0,0,0,0,0,0
ENSG00000275772,0,0,0,0,0,0,0,0
ENSG00000278655,0,0,0,0,0,0,0,1
ENSG00000275793,3,6,5,1,1,0,5,3
ENSG00000253963,0,0,0,0,0,0,0,0
ENSG00000274602,27,49,23,28,34,19,14,17
ENSG00000276427,0,0,0,0,0,0,0,0
ENSG00000223999,0,0,0,0,0,0,0,0
ENSG00000234503,0,0,0,0,0,0,0,0
ENSG00000253338,0,0,0,0,0,0,0,0
ENSG00000099917,1195,1454,1405,1389,1122,868,1206,1014
ENSG00000237127,0,0,0,0,0,0,0,0
ENSG00000283047,0,0,1,0,4,1,2,0
ENSG00000211677,0,0,0,0,0,0,0,0
ENSG00000254240,0,0,0,0,0,0,0,0
ENSG00000232771,0,0,0,0,0,0,0,0
